Date,Open,High,Low,Close,Volume
2011-07-18,3759.18994140625,3759.18994140625,3759.18994140625,3759.18994140625,0.0
2011-07-19,3720.5400390625,3720.5400390625,3720.5400390625,3720.5400390625,0.0
2011-07-20,3662.64990234375,3662.64990234375,3662.64990234375,3662.64990234375,0.0
2011-07-21,3649.780029296875,3649.780029296875,3649.780029296875,3649.780029296875,0.0
2011-07-22,3710.969970703125,3710.969970703125,3710.969970703125,3710.969970703125,0.0
2011-07-25,3758.659912109375,3758.659912109375,3758.659912109375,3758.659912109375,0.0
2011-07-26,3679.159912109375,3679.159912109375,3679.159912109375,3679.159912109375,0.0
2011-07-27,3674.0400390625,3674.0400390625,3674.0400390625,3674.0400390625,0.0
2011-07-28,3659.889892578125,3659.889892578125,3659.889892578125,3659.889892578125,0.0
2011-07-29,3671.159912109375,3671.159912109375,3671.159912109375,3671.159912109375,0.0
2011-08-01,3671.159912109375,3671.159912109375,3671.159912109375,3671.159912109375,0.0
2011-08-02,3698.10009765625,3698.10009765625,3698.10009765625,3698.10009765625,0.0
2011-08-03,3680.280029296875,3680.280029296875,3680.280029296875,3680.280029296875,0.0
2011-08-04,3625.639892578125,3625.639892578125,3625.639892578125,3625.639892578125,0.0
2011-08-05,3559.56005859375,3559.56005859375,3559.56005859375,3559.56005859375,0.0
2011-08-08,3485.3798828125,3485.3798828125,3485.3798828125,3485.3798828125,0.0
2011-08-09,3475.239990234375,3475.239990234375,3475.239990234375,3475.239990234375,0.0
2011-08-10,3475.239990234375,3475.239990234375,3475.239990234375,3475.239990234375,0.0
2011-08-11,3608.070068359375,3608.070068359375,3608.070068359375,3608.070068359375,0.0
2011-08-12,3608.070068359375,3608.070068359375,3608.070068359375,3608.070068359375,0.0
2011-08-16,3553.919921875,3553.919921875,3553.919921875,3553.919921875,0.0
2011-08-17,3506.090087890625,3506.090087890625,3506.090087890625,3506.090087890625,0.0
2011-08-18,3455.340087890625,3455.340087890625,3455.340087890625,3455.340087890625,0.0
2011-08-19,3423.989990234375,3423.989990234375,3423.989990234375,3423.989990234375,0.0
2011-08-22,3423.989990234375,3423.989990234375,3423.989990234375,3423.989990234375,0.0
2011-08-23,3469.659912109375,3469.659912109375,3469.659912109375,3469.659912109375,0.0
2011-08-24,3479.9599609375,3479.9599609375,3479.9599609375,3479.9599609375,0.0
2011-08-25,3403.330078125,3403.330078125,3403.330078125,3403.330078125,0.0
2011-08-26,3394.639892578125,3394.639892578125,3394.639892578125,3394.639892578125,0.0
2011-08-29,3366.52001953125,3366.52001953125,3366.52001953125,3366.52001953125,0.0
2011-08-30,3469.300048828125,3469.300048828125,3469.300048828125,3469.300048828125,0.0
2011-09-02,3513.179931640625,3513.179931640625,3513.179931640625,3513.179931640625,0.0
2011-09-05,3628.110107421875,3628.110107421875,3628.110107421875,3628.110107421875,0.0
2011-09-06,3678.6298828125,3678.6298828125,3678.6298828125,3678.6298828125,0.0
2011-09-07,3685.199951171875,3685.199951171875,3685.199951171875,3685.199951171875,0.0
2011-09-08,3694.570068359375,3694.570068359375,3694.570068359375,3694.570068359375,0.0
2011-09-09,3694.570068359375,3694.570068359375,3694.570068359375,3694.570068359375,0.0
2011-09-12,3662.429931640625,3662.429931640625,3662.429931640625,3662.429931640625,0.0
2011-09-13,3575.739990234375,3575.739990234375,3575.739990234375,3575.739990234375,0.0
2011-09-14,3550.8798828125,3550.8798828125,3550.8798828125,3550.8798828125,0.0
2011-09-15,3653.3701171875,3653.3701171875,3653.3701171875,3653.3701171875,0.0
2011-09-16,3685.93994140625,3685.93994140625,3685.93994140625,3685.93994140625,0.0
2011-09-19,3696.60009765625,3696.60009765625,3696.60009765625,3696.60009765625,0.0
2011-09-20,3746.25,3746.25,3746.25,3746.25,0.0
2011-09-21,3711.320068359375,3711.320068359375,3711.320068359375,3711.320068359375,0.0
2011-09-22,3574.52001953125,3574.52001953125,3574.52001953125,3574.52001953125,0.0
2011-09-23,3515.27001953125,3515.27001953125,3515.27001953125,3515.27001953125,0.0
2011-09-26,3477.7900390625,3477.7900390625,3477.7900390625,3477.7900390625,0.0
2011-09-27,3575.449951171875,3575.449951171875,3575.449951171875,3575.449951171875,0.0
2011-09-28,3535.760009765625,3535.760009765625,3535.760009765625,3535.760009765625,0.0
2011-09-29,3605.199951171875,3605.199951171875,3605.199951171875,3605.199951171875,0.0
2011-09-30,3549.6201171875,3549.6201171875,3549.6201171875,3549.6201171875,0.0
2011-10-03,3530.5,3562.60009765625,3512.449951171875,3534.60009765625,0.0
2011-10-04,3515.60009765625,3537.800048828125,3440.300048828125,3460.699951171875,0.0
2011-10-05,3473.199951171875,3509.89990234375,3452.85009765625,3459.35009765625,0.0
2011-10-07,3521.75,3564.199951171875,3513.10009765625,3535.75,0.0
2011-10-10,3514.800048828125,3622.64990234375,3514.800048828125,3615.949951171875,0.0
2011-10-11,3637.949951171875,3675.14990234375,3637.949951171875,3652.449951171875,0.0
2011-10-12,3650.949951171875,3749.14990234375,3613.5,3705.89990234375,0.0
2011-10-13,3724.10009765625,3738.199951171875,3647.449951171875,3659.300048828125,0.0
2011-10-14,3639.64990234375,3700.050048828125,3638.60009765625,3693.39990234375,0.0
2011-10-17,3720.64990234375,3763.25,3711.0,3752.300048828125,0.0
2011-10-18,3715.39990234375,3720.0,3662.75,3689.300048828125,0.0
2011-10-19,3730.449951171875,3763.449951171875,3730.449951171875,3754.35009765625,0.0
2011-10-20,3726.89990234375,3730.449951171875,3653.050048828125,3699.10009765625,0.0
2011-10-21,3724.14990234375,3739.89990234375,3683.64990234375,3692.14990234375,0.0
2011-10-24,3740.35009765625,3777.550048828125,3736.199951171875,3759.89990234375,0.0
2011-10-25,3779.60009765625,3870.449951171875,3744.449951171875,3864.050048828125,0.0
2011-10-28,3951.35009765625,4014.14990234375,3951.35009765625,3983.85009765625,0.0
2011-10-31,3966.35009765625,3966.35009765625,3930.949951171875,3944.050048828125,0.0
2011-11-01,3916.199951171875,3950.14990234375,3848.800048828125,3868.14990234375,0.0
2011-11-02,3839.5,3898.050048828125,3832.64990234375,3859.75,0.0
2011-11-03,3853.0,3861.449951171875,3809.050048828125,3848.5,0.0
2011-11-04,3897.39990234375,3912.550048828125,3837.699951171875,3861.60009765625,0.0
2011-11-08,3877.050048828125,3883.449951171875,3836.050048828125,3859.10009765625,0.0
2011-11-09,3874.25,3884.0,3783.300048828125,3791.300048828125,0.0
2011-11-11,3786.050048828125,3845.35009765625,3777.050048828125,3819.0,0.0
2011-11-14,3842.64990234375,3864.0,3724.89990234375,3738.85009765625,0.0
2011-11-15,3720.699951171875,3766.199951171875,3667.199951171875,3678.25,0.0
2011-11-16,3687.64990234375,3691.35009765625,3634.0,3675.35009765625,0.0
2011-11-17,3667.800048828125,3674.10009765625,3595.5,3608.85009765625,0.0
2011-11-18,3581.64990234375,3590.75,3520.949951171875,3563.300048828125,0.0
2011-11-21,3544.14990234375,3544.85009765625,3464.0,3476.10009765625,0.0
2011-11-22,3495.64990234375,3542.0,3456.35009765625,3515.5,0.0
2011-11-23,3498.60009765625,3506.300048828125,3424.85009765625,3465.35009765625,0.0
2011-11-24,3455.35009765625,3551.10009765625,3423.25,3539.89990234375,0.0
2011-11-25,3514.699951171875,3561.35009765625,3479.64990234375,3493.0,0.0
2011-11-28,3528.5,3565.449951171875,3524.050048828125,3547.39990234375,0.0
2011-11-29,3548.949951171875,3585.199951171875,3519.85009765625,3555.39990234375,0.0
2011-11-30,3536.5,3558.449951171875,3499.699951171875,3527.800048828125,0.0
2011-12-01,3614.35009765625,3658.39990234375,3594.550048828125,3604.89990234375,0.0
2011-12-02,3603.75,3691.39990234375,3594.949951171875,3686.800048828125,0.0
2011-12-05,3675.800048828125,3703.699951171875,3667.75,3685.25,0.0
2011-12-07,3688.85009765625,3733.800048828125,3688.85009765625,3705.35009765625,0.0
2011-12-08,3701.949951171875,3710.85009765625,3624.800048828125,3643.39990234375,0.0
2011-12-09,3596.050048828125,3596.050048828125,3534.0,3561.300048828125,0.0
2011-12-12,3592.85009765625,3602.60009765625,3457.699951171875,3466.300048828125,0.0
2011-12-13,3440.800048828125,3516.85009765625,3440.800048828125,3503.75,0.0
2011-12-14,3488.300048828125,3530.10009765625,3443.449951171875,3455.35009765625,0.0
2011-12-15,3422.800048828125,3433.699951171875,3363.199951171875,3404.64990234375,0.0
2011-12-16,3416.199951171875,3489.449951171875,3348.300048828125,3379.050048828125,0.0
2011-12-19,3368.64990234375,3388.050048828125,3332.5,3382.0,0.0
2011-12-20,3390.10009765625,3400.300048828125,3292.699951171875,3304.800048828125,0.0
2011-12-21,3362.550048828125,3398.800048828125,3326.60009765625,3387.10009765625,0.0
2011-12-22,3336.64990234375,3444.5,3336.64990234375,3434.60009765625,0.0
2011-12-23,3464.800048828125,3475.699951171875,3428.199951171875,3446.64990234375,0.0
2011-12-26,3454.699951171875,3493.300048828125,3447.85009765625,3480.699951171875,0.0
2011-12-27,3480.35009765625,3494.10009765625,3442.300048828125,3456.300048828125,0.0
2011-12-28,3453.85009765625,3465.39990234375,3401.300048828125,3413.10009765625,0.0
2011-12-29,3394.25,3431.64990234375,3383.5,3400.5,0.0
2011-12-30,3411.85009765625,3444.800048828125,3376.300048828125,3390.550048828125,0.0
2012-01-02,3413.35009765625,3424.449951171875,3310.699951171875,3356.10009765625,0.0
2012-01-03,3379.10009765625,3419.10009765625,3367.800048828125,3414.050048828125,0.0
2012-01-04,3416.89990234375,3427.050048828125,3363.60009765625,3386.10009765625,0.0
2012-01-05,3385.85009765625,3444.5,3383.14990234375,3426.75,0.0
2012-01-06,3404.75,3434.75,3372.64990234375,3416.0,0.0
2012-01-09,3401.0,3403.300048828125,3365.199951171875,3395.85009765625,0.0
2012-01-10,3409.75,3498.050048828125,3409.75,3493.550048828125,0.0
2012-01-11,3504.949951171875,3512.550048828125,3477.449951171875,3503.949951171875,0.0
2012-01-12,3490.89990234375,3547.550048828125,3486.449951171875,3529.85009765625,0.0
2012-01-13,3556.949951171875,3572.75,3506.949951171875,3531.699951171875,0.0
2012-01-16,3510.050048828125,3563.75,3487.949951171875,3557.800048828125,0.0
2012-01-17,3589.699951171875,3657.14990234375,3587.35009765625,3643.14990234375,0.0
2012-01-18,3653.050048828125,3653.35009765625,3592.050048828125,3600.14990234375,0.0
2012-01-19,3634.25,3660.300048828125,3631.85009765625,3637.5,0.0
2012-01-20,3646.89990234375,3682.14990234375,3629.199951171875,3664.199951171875,0.0
2012-01-23,3664.550048828125,3686.75,3637.60009765625,3677.949951171875,0.0
2012-01-24,3693.050048828125,3739.050048828125,3647.60009765625,3730.449951171875,0.0
2012-01-25,3743.35009765625,3795.0,3734.75,3775.39990234375,0.0
2012-01-27,3800.89990234375,3825.64990234375,3785.5,3818.550048828125,0.0
2012-01-30,3800.85009765625,3803.60009765625,3741.60009765625,3749.75,0.0
2012-01-31,3777.199951171875,3849.25,3763.199951171875,3836.5,0.0
2012-02-01,3846.949951171875,3924.10009765625,3846.14990234375,3910.0,0.0
2012-02-02,3950.25,3956.550048828125,3899.39990234375,3922.5,0.0
2012-02-03,3932.39990234375,3961.64990234375,3903.89990234375,3944.39990234375,0.0
2012-02-06,3981.75,4011.75,3954.800048828125,3985.300048828125,0.0
2012-02-07,4013.14990234375,4013.14990234375,3925.14990234375,3940.949951171875,0.0
2012-02-08,3940.0,3991.60009765625,3912.0,3969.14990234375,0.0
2012-02-09,3960.0,4053.199951171875,3955.949951171875,4040.800048828125,0.0
2012-02-10,4034.85009765625,4078.25,4000.5,4031.199951171875,0.0
2012-02-13,4034.89990234375,4088.14990234375,4034.449951171875,4068.64990234375,0.0
2012-02-14,4073.300048828125,4181.5498046875,4073.300048828125,4154.2001953125,0.0
2012-02-15,4217.2998046875,4331.5,4214.75,4293.9501953125,0.0
2012-02-16,4263.89990234375,4312.7001953125,4221.25,4296.4501953125,0.0
2012-02-17,4336.5498046875,4350.14990234375,4268.75,4277.9501953125,0.0
2012-02-21,4280.85009765625,4311.75,4267.4501953125,4290.4501953125,0.0
2012-02-22,4289.14990234375,4327.7001953125,4210.14990234375,4229.2998046875,0.0
2012-02-23,4218.89990234375,4244.4501953125,4169.9501953125,4189.25,0.0
2012-02-24,4209.60009765625,4240.2001953125,4152.85009765625,4169.85009765625,0.0
2012-02-27,4185.9501953125,4185.9501953125,4004.949951171875,4034.10009765625,0.0
2012-02-28,4057.5,4172.5498046875,4057.5,4160.0498046875,0.0
2012-02-29,4186.5498046875,4234.5,4120.2998046875,4159.39990234375,0.0
2012-03-01,4154.85009765625,4178.0498046875,4081.550048828125,4115.7001953125,0.0
2012-03-02,4149.14990234375,4160.0,4093.5,4114.60009765625,0.0
2012-03-05,4094.800048828125,4108.64990234375,4059.699951171875,4089.800048828125,0.0
2012-03-06,4081.85009765625,4177.2001953125,4049.199951171875,4066.89990234375,0.0
2012-03-07,4062.89990234375,4091.300048828125,4042.89990234375,4071.949951171875,0.0
2012-03-09,4123.35009765625,4171.60009765625,4118.7998046875,4165.0,0.0
2012-03-12,4191.7001953125,4205.75,4144.10009765625,4193.89990234375,0.0
2012-03-13,4209.25,4235.7001953125,4189.39990234375,4194.35009765625,0.0
2012-03-14,4229.2001953125,4281.89990234375,4225.2998046875,4237.25,0.0
2012-03-15,4234.7998046875,4234.7998046875,4173.5498046875,4209.0,0.0
2012-03-16,4196.75,4310.2998046875,4152.0498046875,4215.39990234375,0.0
2012-03-19,4225.14990234375,4249.64990234375,4187.7001953125,4197.0498046875,0.0
2012-03-20,4198.10009765625,4218.5,4105.35009765625,4132.10009765625,0.0
2012-03-21,4134.75,4198.89990234375,4104.4501953125,4192.2001953125,0.0
2012-03-22,4179.2001953125,4231.14990234375,4104.2998046875,4118.75,0.0
2012-03-23,4121.2001953125,4177.75,4074.550048828125,4147.75,0.0
2012-03-26,4151.2998046875,4151.2998046875,4079.800048828125,4093.0,0.0
2012-03-27,4134.75,4139.89990234375,4061.10009765625,4106.9501953125,0.0
2012-03-28,4100.25,4103.35009765625,4066.5,4083.949951171875,0.0
2012-03-29,4062.39990234375,4116.85009765625,4043.550048828125,4105.9501953125,0.0
2012-03-30,4126.10009765625,4222.75,4115.85009765625,4207.0,0.0
2012-04-02,4244.5,4247.89990234375,4193.60009765625,4216.2998046875,0.0
2012-04-03,4234.10009765625,4243.7001953125,4200.35009765625,4209.9501953125,0.0
2012-04-04,4194.35009765625,4206.9501953125,4175.9501953125,4188.7998046875,0.0
2012-04-09,4168.14990234375,4175.64990234375,4130.4501953125,4139.35009765625,0.0
2012-04-10,4151.2001953125,4190.25,4127.89990234375,4184.10009765625,0.0
2012-04-11,4162.5,4204.35009765625,4150.60009765625,4168.2998046875,0.0
2012-04-12,4187.9501953125,4226.0498046875,4180.2001953125,4214.89990234375,0.0
2012-04-13,4227.2001953125,4314.25,4222.60009765625,4229.75,0.0
2012-04-16,4228.64990234375,4294.60009765625,4215.60009765625,4284.9501953125,0.0
2012-04-17,4311.75,4331.60009765625,4265.7001953125,4325.9501953125,0.0
2012-04-18,4345.35009765625,4405.2001953125,4345.35009765625,4389.60009765625,0.0
2012-04-19,4411.60009765625,4486.2001953125,4395.0498046875,4471.2998046875,0.0
2012-04-20,4457.25,4505.14990234375,4433.85009765625,4472.39990234375,0.0
2012-04-23,4466.5,4501.5,4380.5,4396.2998046875,0.0
2012-04-24,4388.9501953125,4404.2998046875,4359.5,4395.64990234375,0.0
2012-04-25,4388.5498046875,4432.0,4374.7001953125,4416.4501953125,0.0
2012-04-26,4429.4501953125,4438.85009765625,4368.0,4377.0498046875,0.0
2012-04-27,4385.9501953125,4417.7001953125,4360.14990234375,4384.39990234375,0.0
2012-04-30,4395.10009765625,4440.39990234375,4371.9501953125,4433.14990234375,0.0
2012-05-02,4432.2001953125,4432.2001953125,4346.7001953125,4356.89990234375,0.0
